rally_uid,actionId,pointId,serverGetPoint
15684,12,0,0.5432926893234253
15688,1,8,0.00018609990947879851
15691,12,9,0.9998427271842957
15694,10,2,0.2716729462146759
15695,7,9,0.4918514430522919
15704,5,7,0.6939963102340698
15707,1,7,0.3716247916221619
15710,4,9,0.37787661552429197
15713,5,7,0.5026543378829956
15720,10,9,0.7611506223678589
15723,5,7,0.8044681549072266
15727,5,9,0.9986237645149231
15731,10,5,0.6805604100227356
15732,13,8,0.7357450127601624
15735,5,7,0.5512898385524749
15739,5,9,0.3912170767784119
15742,13,7,0.3378435969352722
15746,13,9,0.34452139139175414
15748,13,0,0.3799618899822235
15751,7,8,0.7165061712265015
15754,1,8,0.39087223410606386
15757,1,5,0.2962051808834076
15761,1,9,0.35768152475357057
15765,7,8,0.5343754112720489
15769,2,8,0.5188381791114807
15773,10,4,0.5315610527992248
15777,1,7,0.38056986331939696
15780,7,1,0.7393673419952392
15783,1,8,0.0004170576779870316
15786,0,0,0.29363493621349335
15789,2,8,0.5583837628364563
15793,1,8,0.999839472770691
15796,7,8,0.41909484267234803
15799,1,7,0.0002218420762801543
15802,10,9,0.00020437535422388465
15805,1,9,0.0002288699382916093
15809,1,8,0.6817436575889587
15812,7,9,0.2506015866994858
15815,1,8,0.6763563871383667
15818,1,9,0.8240086317062378
15822,1,8,0.8112764120101928
15826,1,5,0.7006093621253967
15829,10,9,0.00021536300191655756
15832,7,5,0.5476332128047943
15836,1,9,0.4056158661842346
15839,7,9,0.44293651580810545
15841,1,8,0.7091387748718262
15844,14,0,0.999798595905304
15847,4,5,0.00017151754873339086
15850,13,0,0.9997962474822998
15853,1,8,0.5351040005683899
15857,0,0,0.7547330975532531
15862,4,5,0.3532553732395172
15865,0,0,0.8020962953567505
15869,1,8,0.3771766543388367
15872,4,5,0.7340987324714661
15875,4,9,0.7651847243309021
15879,5,0,0.7785034775733948
15882,13,0,0.4733049213886261
15885,0,0,0.2898556560277939
15889,2,8,0.789612102508545
15893,4,5,0.26135756969451907
15897,5,0,0.554544460773468
15901,1,8,0.7760565638542175
15905,4,9,0.4799898862838745
15907,13,0,0.7127227663993836
15910,1,8,0.5572529911994935
15914,1,8,0.7413043260574341
15917,4,5,0.3988540470600128
15920,1,7,0.3948584258556366
15923,1,8,0.4986809492111206
15927,13,0,0.7501076579093933
15930,13,8,0.00022501943458337338
15933,4,9,0.35364030599594115
15937,4,5,0.7334521651268006
15940,13,8,0.7332888245582581
15942,5,7,0.3863804817199707
15945,4,9,0.4092739522457123
15948,1,0,0.7251737236976623
15951,2,7,0.0003401872469112277
15954,4,5,0.33107870221138
15957,1,7,0.8085585951805114
15961,1,4,0.6929483413696289
15964,9,9,0.411159473657608
15967,1,7,0.9997510433197021
15970,13,0,0.7173274278640747
15973,5,7,0.6788247346878051
15977,6,0,0.0008102738822344691
15981,1,6,0.7735890984535218
15985,1,9,0.6678984522819519
15988,3,8,0.3260017693042755
15992,1,7,0.4326541244983673
15995,9,9,0.3186801314353943
15999,1,7,0.27516870200634
16003,10,9,0.6951722264289856
16006,1,7,0.5454140365123749
16010,9,0,0.5385429263114929
16014,10,6,0.6758823275566102
16017,4,8,0.37854822278022765
16020,13,0,0.7175967574119568
16023,1,9,0.7892626643180847
16027,1,8,0.6893105626106262
16030,1,7,0.31789147257804873
16032,1,9,0.7539668560028077
16035,13,8,0.0006849933415651321
16039,13,0,0.43748271465301514
16042,1,0,0.3530666947364807
16046,4,8,0.6853109240531922
16049,1,9,0.7408689498901367
16052,6,8,0.5505138039588928
16056,1,0,0.8338870882987977
16060,4,9,0.7404517650604248
16063,4,8,0.3460320055484772
16064,1,5,0.0009880722151137888
16068,6,0,0.6528155565261841
16071,1,0,0.8005946159362793
16075,1,0,0.7422308325767517
16078,4,5,0.6938939690589905
16081,4,8,0.8257635354995727
16085,6,8,0.4102940082550049
16088,4,5,0.7607767820358277
16091,1,0,0.4089613318443298
16094,2,0,0.768232786655426
16098,13,0,0.559270840883255
16102,4,0,0.4406278312206268
16105,6,8,0.876891577243805
16106,6,8,0.39498205184936525
16109,1,0,0.3192651778459549
16113,4,5,0.3427579402923584
16117,2,0,0.3574532508850098
16121,2,0,0.33749480843544005
16124,4,5,0.3719362258911133
16127,1,7,0.7993556976318359
16131,13,0,0.5200043857097626
16135,1,0,0.6951419115066528
16138,4,5,0.3746008574962616
16141,1,8,0.32014802396297454
16144,0,0,0.6891443848609924
16147,4,1,0.3474314212799072
16151,6,5,0.7510949850082398
16154,6,9,0.8433537364006043
16158,6,8,0.8314039945602417
16162,13,8,0.00021609711111523212
16165,2,0,0.801092517375946
16168,13,9,0.45039289593696596
16170,4,8,0.6959596276283264
16173,11,2,0.7488767623901367
16176,13,0,0.7669443249702453
16183,11,5,0.5543310105800628
16187,11,2,0.34989250898361207
16189,4,9,0.9996590137481689
16192,4,4,0.36045334339141843
16196,13,8,0.8070908665657044
16200,13,0,0.4197926759719849
16203,1,8,0.32659839391708373
16205,7,9,0.3842266321182251
16208,4,1,0.4076408326625824
16211,2,0,0.732787299156189
16214,11,2,0.5499152302742004
16218,1,5,0.31028023958206175
16222,11,2,0.3461253583431244
16223,7,9,0.7027835607528686
16226,10,1,0.4316746652126312
16229,10,1,0.44238210916519166
16232,5,9,0.5297073900699616
16236,11,5,0.3730216085910797
16239,13,7,0.40138891339302063
16242,5,9,0.8696271777153015
16246,1,7,0.838544499874115
16249,10,9,0.6907678484916687
16252,6,9,0.9993988752365113
16256,7,0,0.38494818806648257
16259,10,9,0.39201062321662905
16262,10,9,0.5505132257938385
16266,10,9,0.40974909663200376
16269,11,5,0.3049136459827423
16273,6,9,0.6842791557312011
16276,13,0,0.4233225345611572
16279,1,7,0.3788122534751892
16283,6,9,0.9995521306991577
16287,4,9,0.7868592619895936
16288,1,9,0.9996929168701172
16291,5,9,0.42716583609580994
16294,13,7,0.7249234437942504
16297,4,9,0.40732674598693847
16300,5,0,0.5891759634017945
16304,10,9,0.6788464546203613
16307,5,9,0.5533450961112976
16311,13,0,0.34553107619285583
16314,1,9,0.5242307186126709
16318,5,7,0.5226719915866852
16322,5,7,0.31723574101924895
16326,13,0,0.35171730518341066
16327,10,5,0.7041704297065735
16330,5,0,0.7403911828994751
16333,11,5,0.5416224837303162
16337,11,5,0.7459748744964599
16340,1,9,0.5568350672721862
16344,5,0,0.4275624334812164
16347,10,9,0.6976536989212037
16350,5,9,0.8333451271057128
16354,4,9,0.5255398213863373
16358,1,9,0.5262188136577606
16362,6,9,0.535679942369461
16366,10,7,0.39239699840545655
16369,6,9,0.4748725354671478
16371,6,9,0.3715483546257019
16374,1,5,0.7867983698844909
16378,1,9,0.6761376023292541
16381,1,9,0.0002457106573274359
16385,13,9,0.750985300540924
16388,13,9,0.6756980419158936
16391,13,0,0.5493274509906769
16395,11,5,0.5541948914527893
16399,1,5,0.44789267182350156
16401,12,9,0.8339488625526428
16405,13,0,0.7894474983215332
16409,10,1,0.7153730511665344
16412,7,9,0.35591572523117065
16420,10,9,0.2825591564178467
16424,1,8,0.7904736518859863
16428,4,9,0.7711274147033691
16432,5,9,0.5326596319675445
16436,13,9,0.3631706774234772
16439,1,7,0.3396239638328552
16440,7,1,0.7982203245162964
16444,13,0,0.7576383352279663
16448,5,9,0.36452770233154297
16451,10,9,0.9997332572937012
16455,1,8,0.32969421744346616
16459,1,9,0.33257498145103453
16460,11,2,0.28633852303028107
16464,1,9,0.5247157275676727
16468,13,0,0.0003943895397242159
16471,13,0,0.5113813757896424
16475,13,0,0.7692133069038392
16476,5,0,0.9965782761573792
16480,4,9,0.5501961469650268
16484,4,9,0.5709856390953064
16488,0,0,0.6656445145606995
16491,13,0,0.6234127163887024
16498,1,0,0.7588524341583252
16501,6,0,0.5398554503917694
16505,4,9,0.3380615562200546
16509,1,0,0.9996970176696778
16512,13,0,0.7969301342964172
16513,1,0,0.9967720627784729
16517,1,9,0.7216982245445251
16520,11,9,0.41697086691856383
16523,4,9,0.7469721555709838
16526,13,0,0.7316575765609741
16528,6,0,0.0004014637612272054
16531,13,0,0.7106682538986206
16534,13,0,0.5175988376140594
16538,6,0,0.6911271691322327
16541,1,9,0.28819761872291566
16545,1,9,0.2807686984539032
16549,1,9,0.3693426847457886
16552,6,8,0.5115387082099915
16556,11,2,0.5074921786785126
16560,6,0,0.32061337530612943
16564,0,0,0.7558851718902588
16565,13,0,0.7136926770210266
16568,6,0,0.7332235813140869
16571,11,2,0.3994783878326416
16574,0,0,0.7665684938430786
16578,4,9,0.3732460677623749
16581,6,9,0.4064920485019684
16584,13,0,0.5809063851833344
16588,1,9,0.29144867360591886
16591,11,2,0.7045922636985779
16594,6,0,0.41564837098121643
16597,6,8,0.8260470151901245
16601,2,0,0.9997912645339966
16604,11,2,0.9997568130493164
16608,11,2,0.5573659181594849
16612,4,9,0.290099236369133
16619,6,8,0.553470516204834
16623,4,1,0.697628402709961
16626,6,0,0.5608020901679993
16630,6,0,0.5589401006698609
16634,13,0,0.5662472426891327
16638,4,8,0.35243247747421264
16639,13,0,0.5398744523525238
16643,11,2,0.24937958121299744
16647,2,0,0.3813850224018097
16650,13,0,0.4949401319026947
16654,4,1,0.0006536058790516108
16658,4,9,0.33084988594055176
16659,2,9,0.3106755495071411
16663,4,1,0.9996017336845398
16666,11,5,0.359281587600708
16670,2,0,0.5714282631874085
16674,11,2,0.33711435794830324
16678,5,9,0.6879901766777039
16681,2,0,0.7350022077560425
16684,13,0,0.7344521880149841
16687,11,2,0.00028307244356255977
16690,1,9,0.7720382690429688
16694,6,9,0.3528153896331787
16696,6,9,0.3910545766353607
16699,5,0,0.4058324694633484
16702,1,9,0.8037628054618835
16706,4,9,0.5154420435428619
16710,4,9,0.7233854174613953
16713,3,9,0.8339488506317139
16717,5,9,0.7894474864006042
16721,5,9,0.7153730392456055
16724,5,0,0.35591572523117065
16727,2,0,0.8031092405319213
16731,5,0,0.7566537737846375
16735,1,7,0.34738126397132874
16738,4,9,0.5624217033386231
16742,14,9,0.860466730594635
16746,5,9,0.3555372178554535
16747,6,0,0.5601202607154846
16751,1,9,0.5378709197044372
16755,11,1,0.25579101741313937
16759,1,9,0.5659066081047058
16763,4,9,0.707771635055542
16766,5,9,0.7717466473579406
16767,5,9,0.6826600313186646
16770,4,4,0.5437526822090148
16774,13,0,0.8332284927368164
16778,5,8,0.8181254744529725
16782,5,8,0.0002117342781275511
16785,13,0,0.550964891910553
16789,6,8,0.5481934726238251
16793,5,9,0.4519710600376129
16795,13,8,0.0005138150881975889
16798,13,9,0.5284632563591003
16802,13,0,0.709628164768219
16805,5,9,0.3670657634735107
16808,5,0,0.32262717485427855
16811,7,8,0.7083565592765808
16814,4,9,0.7364214420318603
16817,5,0,0.543878561258316
16821,5,7,0.4076518416404724
16824,1,8,0.30168910026550294
16828,10,6,0.42754328846931455
16831,11,2,0.9996705174446106
16834,11,5,0.37961413860321047
16838,0,0,0.3896915435791016
16842,11,5,0.34946049451828004
16844,2,9,0.6843124389648437
16847,11,5,0.9971520900726318
16851,11,5,0.5327707231044769
16855,11,5,0.529402881860733
16859,5,0,0.7593925714492797
16862,5,0,0.8006585359573364
16866,13,0,0.5302876770496369
16870,5,9,0.2746957987546921
16874,11,5,0.9997718453407287
16877,4,9,0.8484810352325439
16881,0,0,0.3208201974630356
16885,7,9,0.5234159708023072
16889,1,9,0.6759116768836975
16892,13,8,0.9997686505317688
16895,1,9,0.7368512749671936
16898,3,9,0.3714283347129822
16900,1,9,0.6865031957626343
16903,7,8,0.7348334431648255
16906,1,9,0.7335790395736694
16909,13,0,0.00030259271152317525
16912,7,9,0.3310945272445679
16917,6,9,0.5918131709098816
16921,7,9,0.9995194435119629
16924,13,9,0.4129221260547638
16927,4,9,0.5643762707710266
16931,6,9,0.3346276581287384
16935,6,9,0.9994696021080017
16939,1,9,0.37773224115371706
16942,1,9,0.7072727918624878
16945,1,9,0.4071769893169403
16948,13,0,0.7006423354148865
16952,1,9,0.7295534014701843
16955,7,9,0.0004427481471793726
16958,10,9,0.35754652619361876
16962,11,2,0.8064463973045349
16966,10,9,0.3397160470485687
16968,6,8,0.9996361494064331
16971,13,0,0.43411327600479127
16974,6,8,0.9997654318809509
16977,1,9,0.9997115969657898
16980,1,8,0.5794869542121888
16984,0,0,0.7601238250732422
16988,6,0,0.7980937719345093
16992,10,2,0.9927950143814087
16996,1,8,0.6756423711776733
16997,6,8,0.9997363090515137
17000,6,8,0.000423143821535632
17004,5,0,0.47211071848869324
17007,6,9,0.33674349784851076
17011,4,8,0.302506685256958
17015,6,9,0.38484869003295896
17018,13,0,0.34176846146583556
17022,1,8,0.7937549591064453
17026,6,8,0.7588366866111755
17029,6,0,0.725555682182312
17032,6,0,0.3305051147937775
17036,6,8,0.0004914058983558789
17039,1,8,0.8109949707984925
17043,13,0,0.33973445296287536
17046,0,0,0.5624905109405518
17050,7,8,0.5384424984455108
17054,1,7,0.5472775936126709
17058,1,8,0.27647687792778014
17062,6,8,0.7095009446144104
17065,6,8,0.7693089723587037
17068,11,2,0.27835023403167725
17072,6,8,0.5391033589839935
17076,7,5,0.6997414231300354
17079,7,2,0.5362466514110565
17083,1,7,0.5388497292995453
17087,0,0,0.7560478806495666
17088,1,7,0.00021435145172290503
17091,11,2,0.5484604060649871
17095,1,7,0.5422251403331757
17099,1,7,0.9996896147727966
17102,1,7,0.7827513694763184
17106,6,9,0.9996705174446106
17109,1,5,0.37961413860321047
17113,1,8,0.3896915435791016
17117,1,8,0.34946049451828004
17119,10,4,0.3098404914140701
17123,6,7,0.3032534956932068
17127,13,0,0.7985110402107238
17133,6,0,0.9997917175292969
17136,8,6,0.33548358678817747
17138,6,0,0.7987468481063843
17142,0,0,0.25666107833385465
17146,8,5,0.3873404860496521
17149,3,7,0.6308666229248047
17157,0,0,0.5559510827064514
17161,6,6,0.3520565450191498
17164,8,6,0.4726241111755371
17171,6,0,0.4193149745464325
17174,10,6,0.31785508394241335
17178,9,6,0.39138889908790586
17181,8,7,0.47791815996170045
17183,10,6,0.5586512088775635
17187,9,5,0.2480689525604248
17191,10,9,0.42287524342536925
17199,1,4,0.365453177690506
17202,11,5,0.5595675706863403
17206,1,7,0.2652871757745743
17210,1,7,0.7965971946716308
17214,3,0,0.29450697898864747
17218,9,7,0.38366878032684326
17221,10,7,0.7031744837760925
17224,4,5,0.74342942237854
17227,0,0,0.7389768838882447
17230,13,0,0.7736110210418701
17234,9,9,0.37642028331756594
17237,5,0,0.4068107962608337
17240,3,7,0.7943018436431885
17241,10,1,0.7209545850753785
17244,6,9,0.32775517702102663
17248,10,5,0.5519396483898162
17252,1,8,0.5540949463844299
17256,1,8,0.7920607566833496
17259,1,9,0.3221288949251175
17260,10,5,0.5400878131389618
17264,10,9,0.3661255657672882
17267,1,9,0.3342738151550293
17271,13,0,0.7578587651252746
17274,3,7,0.8308490753173828
17278,1,8,0.37584514617919923
17281,3,7,0.3854389309883118
17284,3,9,0.45811380743980407
17288,10,9,0.6919852495193481
17291,14,0,0.7658735871315002
17298,13,0,0.6114061713218689
17305,1,9,0.36833367943763734
17306,12,7,0.7838902235031128
17317,12,7,0.3946105301380157
17321,1,7,0.7907728314399719
17325,1,9,0.4302952826023102
17332,12,7,0.7449382781982422
17335,1,9,0.3250006973743439
17339,12,0,0.8697819352149964
17343,12,7,0.4900726735591888
17345,1,9,0.3847488880157471
17348,13,0,0.7636232256889344
17356,1,0,0.7172030687332154
17359,1,9,0.757315480709076
17360,12,7,0.0011454653867986053
17363,12,7,0.45044729113578796
17373,13,0,0.3545105278491974
17376,1,9,0.3732962727546692
17379,13,0,0.2959966421127319
17383,10,4,0.38495603799819944
17386,4,9,0.48659496903419497
17390,13,0,0.0004955649608746171
17394,4,9,0.551366925239563
17398,6,7,0.8451356530189514
17402,6,9,0.32090011835098264
17406,13,7,0.26842074990272524
17407,6,7,0.9997903823852539
17410,10,5,0.7057045698165894
17413,10,9,0.00018364463758189232
17416,6,7,0.7147119402885437
17419,2,9,0.3084473073482513
17423,2,0,0.7667418956756592
17426,1,7,0.0004629637231118977
17429,6,0,0.000533066556090489
17432,1,9,0.7173539876937867
17435,7,4,0.6554236650466919
17438,11,9,0.6406946420669556
17441,4,9,0.36039741039276124
17444,2,8,0.8243766665458679
17448,4,5,0.782667076587677
17452,1,7,0.5458562314510346
17456,11,5,0.3041788160800934
17460,4,5,0.6570100903511047
17463,1,9,0.7222463726997376
17466,1,9,0.3292671740055084
17470,6,8,0.8154233455657959
17474,13,0,0.33075761795043945
17478,5,0,0.3437443673610687
17483,11,4,0.8042656064033509
17487,1,9,0.9976352214813232
17490,1,5,0.6586711049079895
17496,6,9,0.0003687157586682588
17499,13,9,0.6860301613807678
17502,5,0,0.5339403331279755
17506,10,9,0.3728179097175598
17509,6,9,0.3924137771129608
17512,10,5,0.5935166120529175
17515,1,9,0.3975731432437897
17518,5,9,0.3332283079624176
17522,6,9,0.35625571608543394
17526,13,9,0.8065075874328613
17530,3,9,0.39821932911872865
17533,6,9,0.9986186146736145
17537,1,9,0.5616183161735535
17541,4,9,0.9994448900222779
17545,1,9,0.6973095774650574
17546,1,9,0.28368085622787476
17550,0,0,0.5362224698066711
17554,10,5,0.6871065855026245
17557,1,9,0.7198184490203857
17560,5,9,0.7318502187728881
17564,13,0,0.5634187817573547
17568,6,9,0.5447277009487153
17572,13,9,0.36447163224220275
17575,1,9,0.37379989624023435
17578,6,9,0.4001966297626495
17581,4,9,0.5957904815673828
17584,11,2,0.8277589440345764
17588,11,2,0.69941326379776
17591,11,1,0.0004919406987028196
17594,13,0,0.5730185151100159
17598,1,7,0.30832627415657043
17599,2,7,0.78823881149292
17603,0,0,0.35039232969284057
17606,2,8,0.815504789352417
17610,11,1,0.5256852507591248
17614,7,1,0.7094447374343872
17617,0,0,0.8119434356689453
17621,1,9,0.2728864997625351
17625,13,0,0.3012721180915833
17629,7,1,0.9997299551963806
17633,6,0,0.6592148661613464
17636,4,8,0.38506942987442017
17639,4,9,0.7108812689781189
17642,5,8,0.3190647929906845
17646,5,0,0.3413833737373352
17650,4,8,0.3755817890167236
17654,5,0,0.5615141153335571
17658,5,8,0.9998173117637634
17662,5,0,0.00019542108930181712
17665,1,5,0.5475522696971893
17669,4,5,0.7696331143379211
17672,0,0,0.5669947504997254
17674,10,8,0.28573090136051177
17678,5,8,0.7939840078353881
17682,4,8,0.6919085264205933
17685,0,0,0.33952362537384034
17689,3,9,0.3434329926967621
17692,5,0,0.5649742603302002
17696,10,2,0.5449110627174377
17700,10,5,0.358995658159256
17703,13,0,0.36609749794006347
17706,5,0,0.32717442214488984
17710,4,8,0.32468242645263673
17714,1,9,0.5680451154708862
17718,12,9,0.7148210525512695
17721,1,9,0.3966518402099609
17724,7,8,0.5559864819049836
17728,12,8,0.42632880210876467
17731,1,9,0.700394606590271
17736,1,9,0.7886358857154846
17740,12,0,0.34844536185264585
17743,12,9,0.0003887944854795933
17746,1,7,0.3324650406837463
17749,12,8,0.7251091718673706
17752,13,0,0.5400830924510955
17756,1,9,0.00043310695909895005
17759,1,9,0.557533997297287
17763,1,8,0.33070591688156126
17765,11,5,0.38566636443138125
17768,14,0,0.4136051177978516
17771,12,6,0.8025708079338074
17775,1,8,0.39835205078125
17778,1,9,0.00034171815495938064
17781,1,7,0.3077039927244186
17785,5,0,0.587338900566101
17789,7,9,0.5661674022674561
17793,2,0,0.9994358897209168
17797,11,1,0.6531167507171631
17800,11,5,0.5470102429389954
17804,11,9,0.6882717847824097
17807,11,1,0.5454659283161163
17811,7,9,0.7592746376991272
17814,2,0,0.3167529761791229
17818,2,0,0.324329799413681
17820,1,9,0.3816255688667297
17823,2,0,0.7112303733825683
17826,11,2,0.3107837915420532
17830,5,0,0.5356287658214569
17834,7,9,0.335156112909317
17838,11,5,0.33061968684196474
17839,13,0,0.9997294187545777
17842,1,9,0.8301585078239441
17846,2,0,0.5490951240062714
17850,0,0,0.551891565322876
17854,13,9,0.7937392592430115
17857,2,7,0.5464654743671418
17861,13,0,0.49663057923316956
17863,5,0,0.5812361717224122
17867,10,9,0.5573677301406861
17871,1,8,0.8003960609436035
17875,11,2,0.7876216650009156
17879,11,2,0.6828684210777283
17883,6,9,0.9979472756385803
17886,2,0,0.5399117171764374
17890,2,0,0.7264496207237243
17893,11,2,0.32432690262794495
17897,13,0,0.739356541633606
17900,6,9,0.34756503701210023
17904,10,9,0.415598201751709
17912,7,9,0.8233774304389954
17916,6,9,0.7008925795555114
17919,6,9,0.5473734855651855
17923,1,9,0.7642918467521668
17926,10,2,0.41851399540901185
17929,7,9,0.7130568981170654
17930,10,1,0.3758268177509308
17933,6,9,0.5164829134941101
17937,1,8,0.35975888967514036
17940,11,2,0.5226364612579346
17944,13,0,0.00040565099043305964
17947,10,6,0.7025046110153198
17948,1,9,0.5437132239341735
17952,10,9,0.3630907952785492
17955,6,9,0.00028594025352504107
17958,7,9,0.8096177816390991
17962,13,0,0.52462357878685
17966,7,8,0.2920630037784576
17970,10,8,0.7664521932601929
17974,7,9,0.66025812625885
17977,10,1,0.830452275276184
17981,1,0,0.5361522436141968
17985,13,9,0.7661309480667114
17988,6,9,0.5602033853530883
17992,10,9,0.7122456192970276
17995,1,0,0.3860651969909668
17998,13,0,0.00023638668935745954
18001,5,8,0.708893895149231
18004,6,8,0.39296373128890993
18007,11,1,0.9997544765472413
18010,13,0,0.33106470108032227
18014,13,0,0.6936740517616272
18017,13,0,0.6873258590698242
18020,6,0,0.35738843083381655
18024,1,8,0.0002553125668782741
18027,1,9,0.3636882364749908
18031,4,5,0.9998110651969909
18034,1,8,0.4050178527832031
18037,13,0,0.3198078989982605
18040,1,9,0.9996932148933411
18043,13,9,0.5749114692211151
18047,1,9,0.5738232493400574
18051,10,8,0.8536585569381714
18055,3,7,0.5764742612838745
18059,13,8,0.8249732494354248
18062,2,8,0.45994452834129335
18065,7,4,0.8859549522399902
18068,4,9,0.7000775814056397
18071,13,8,0.7446283102035522
18074,13,8,0.7417776465415955
18077,13,0,0.3928473174571991
18080,13,0,0.7748508453369141
18084,13,8,0.3953560709953308
18087,1,7,0.7999420285224914
18088,3,7,0.3857153236865997
18091,3,9,0.38513882756233214
18094,4,9,0.7817455887794494
18098,7,9,0.00036064304877072575
18102,1,7,0.8111611843109131
18106,1,7,0.5524600148200989
18108,7,7,0.4014252245426178
18111,3,4,0.32995821833610534
18115,4,9,0.8044044852256775
18119,7,9,0.38226741552352905
18125,1,9,0.5800014615058899
18127,5,7,0.568521523475647
18131,10,4,0.7830073118209839
18135,5,0,0.26179951429367065
18139,4,9,0.2990575313568115
18143,7,8,0.38709335327148436
18146,1,5,0.7798147082328797
18150,1,8,0.00022299648262560367
18153,6,9,0.31940760612487795
18157,13,0,0.34582510590553284
18161,11,4,0.9998162150382995
18164,6,8,0.3967171847820282
18167,1,5,0.28586930632591245
18168,7,2,0.574042797088623
18172,6,8,0.5510179579257966
18176,11,2,0.7857688307762146
18180,1,0,0.3628117859363556
